Target,RFMS_Cluster,CustomerId
1,0,CustomerId_1870
1,0,CustomerId_4884
0,1,CustomerId_5019
1,0,CustomerId_2324
1,0,CustomerId_5028
1,0,CustomerId_3628
1,0,CustomerId_989
1,0,CustomerId_1361
1,0,CustomerId_2641
1,0,CustomerId_2556
1,0,CustomerId_1973
0,1,CustomerId_3809
1,0,CustomerId_4257
1,0,CustomerId_4309
0,1,CustomerId_3771
1,0,CustomerId_1614
1,0,CustomerId_830
1,0,CustomerId_3527
1,0,CustomerId_1339
1,0,CustomerId_1095
0,1,CustomerId_4431
1,0,CustomerId_2406
0,1,CustomerId_2459
1,0,CustomerId_2292
1,0,CustomerId_1770
0,1,CustomerId_4997
1,0,CustomerId_982
1,0,CustomerId_4630
1,0,CustomerId_5277
0,1,CustomerId_3374
0,1,CustomerId_2879
1,0,CustomerId_1341
0,1,CustomerId_7462
0,1,CustomerId_5232
1,0,CustomerId_2401
0,1,CustomerId_2845
1,0,CustomerId_3107
1,0,CustomerId_3473
1,0,CustomerId_3583
1,0,CustomerId_3462
1,0,CustomerId_4173
0,1,CustomerId_3688
1,0,CustomerId_4900
1,0,CustomerId_794
1,0,CustomerId_400
0,1,CustomerId_2520
1,0,CustomerId_4143
0,1,CustomerId_2883
1,0,CustomerId_3005
1,0,CustomerId_3174
1,0,CustomerId_898
1,0,CustomerId_2983
1,0,CustomerId_4192
1,0,CustomerId_2741
1,0,CustomerId_1068
1,0,CustomerId_4769
1,0,CustomerId_7467
1,0,CustomerId_1411
1,0,CustomerId_2110
1,0,CustomerId_3181
1,0,CustomerId_384
1,0,CustomerId_2554
0,1,CustomerId_1881
0,1,CustomerId_5203
1,0,CustomerId_3178
1,0,CustomerId_4684
1,0,CustomerId_3194
0,1,CustomerId_3781
1,0,CustomerId_3691
1,0,CustomerId_1754
0,1,CustomerId_2659
1,0,CustomerId_3868
1,0,CustomerId_1174
1,0,CustomerId_4963
1,0,CustomerId_1140
1,0,CustomerId_4567
1,0,CustomerId_3617
1,0,CustomerId_5258
1,0,CustomerId_4031
1,0,CustomerId_1541
1,0,CustomerId_4808
1,0,CustomerId_3533
1,0,CustomerId_1475
1,0,CustomerId_4446
1,0,CustomerId_3050
0,1,CustomerId_4416
0,1,CustomerId_5225
1,0,CustomerId_598
1,0,CustomerId_7441
1,0,CustomerId_1421
1,0,CustomerId_1932
0,1,CustomerId_1127
1,0,CustomerId_1784
1,0,CustomerId_3589
1,0,CustomerId_5034
0,1,CustomerId_1825
1,0,CustomerId_4301
1,0,CustomerId_575
1,0,CustomerId_596
1,0,CustomerId_4560
1,0,CustomerId_2623
1,0,CustomerId_4623
1,0,CustomerId_1721
0,1,CustomerId_2820
0,1,CustomerId_4637
1,0,CustomerId_2667
1,0,CustomerId_1483
1,0,CustomerId_5106
0,1,CustomerId_1898
1,0,CustomerId_3658
1,0,CustomerId_695
1,0,CustomerId_3093
0,1,CustomerId_4472
0,1,CustomerId_3989
0,1,CustomerId_717
1,0,CustomerId_4956
1,0,CustomerId_3192
0,1,CustomerId_2032
0,1,CustomerId_3123
1,0,CustomerId_3042
1,0,CustomerId_1343
1,0,CustomerId_2685
1,0,CustomerId_3475
1,0,CustomerId_2073
1,0,CustomerId_1474
1,0,CustomerId_4070
1,0,CustomerId_2546
1,0,CustomerId_3226
1,0,CustomerId_2141
0,1,CustomerId_1324
1,0,CustomerId_5066
1,0,CustomerId_3424
1,0,CustomerId_4276
1,0,CustomerId_5082
0,1,CustomerId_3088
1,0,CustomerId_3934
1,0,CustomerId_5101
1,0,CustomerId_2530
1,0,CustomerId_4374
1,0,CustomerId_3873
1,0,CustomerId_3575
1,0,CustomerId_7471
1,0,CustomerId_1423
1,0,CustomerId_3633
1,0,CustomerId_3323
0,1,CustomerId_856
1,0,CustomerId_3466
0,1,CustomerId_3605
1,0,CustomerId_368
1,0,CustomerId_1853
1,0,CustomerId_2754
0,1,CustomerId_5274
1,0,CustomerId_848
0,1,CustomerId_1415
0,1,CustomerId_1029
0,1,CustomerId_556
1,0,CustomerId_423
1,0,CustomerId_3397
1,0,CustomerId_2279
1,0,CustomerId_2817
1,0,CustomerId_1935
1,0,CustomerId_2029
0,1,CustomerId_7460
1,0,CustomerId_3378
1,0,CustomerId_1306
1,0,CustomerId_5164
1,0,CustomerId_4118
1,0,CustomerId_5047
1,0,CustomerId_2982
1,0,CustomerId_4389
1,0,CustomerId_2155
0,1,CustomerId_1594
1,0,CustomerId_578
1,0,CustomerId_2151
1,0,CustomerId_3572
1,0,CustomerId_3631
1,0,CustomerId_3836
1,0,CustomerId_3593
0,1,CustomerId_2414
1,0,CustomerId_644
1,0,CustomerId_4822
1,0,CustomerId_2323
1,0,CustomerId_5173
1,0,CustomerId_547
1,0,CustomerId_7408
1,0,CustomerId_4504
1,0,CustomerId_7429
1,0,CustomerId_3500
1,0,CustomerId_3573
1,0,CustomerId_3609
1,0,CustomerId_3147
1,0,CustomerId_924
0,1,CustomerId_2135
1,0,CustomerId_1163
0,1,CustomerId_828
1,0,CustomerId_2172
1,0,CustomerId_5069
1,0,CustomerId_5150
0,1,CustomerId_4182
1,0,CustomerId_356
1,0,CustomerId_4334
0,1,CustomerId_2846
1,0,CustomerId_1951
1,0,CustomerId_3935
1,0,CustomerId_5237
1,0,CustomerId_2333
1,0,CustomerId_4604
1,0,CustomerId_2139
1,0,CustomerId_440
1,0,CustomerId_3803
1,0,CustomerId_1843
0,1,CustomerId_2675
0,1,CustomerId_3712
1,0,CustomerId_3826
1,0,CustomerId_892
0,1,CustomerId_1398
1,0,CustomerId_3240
1,0,CustomerId_4572
1,0,CustomerId_2416
1,0,CustomerId_2398
1,0,CustomerId_2081
1,0,CustomerId_2890
1,0,CustomerId_1164
1,0,CustomerId_5042
1,0,CustomerId_2806
1,0,CustomerId_2481
1,0,CustomerId_1595
1,0,CustomerId_1267
1,0,CustomerId_7112
1,0,CustomerId_3554
1,0,CustomerId_7424
1,0,CustomerId_2621
1,0,CustomerId_1542
1,0,CustomerId_1103
1,0,CustomerId_4319
1,0,CustomerId_3159
1,0,CustomerId_1165
1,0,CustomerId_4611
1,0,CustomerId_3302
1,0,CustomerId_730
1,0,CustomerId_3806
0,1,CustomerId_3477
1,0,CustomerId_1672
0,1,CustomerId_4655
1,0,CustomerId_517
0,1,CustomerId_2818
1,0,CustomerId_1262
1,0,CustomerId_4171
1,0,CustomerId_2924
1,0,CustomerId_2405
1,0,CustomerId_5123
1,0,CustomerId_957
0,1,CustomerId_3870
1,0,CustomerId_1304
1,0,CustomerId_4127
1,0,CustomerId_2282
1,0,CustomerId_2049
1,0,CustomerId_5008
1,0,CustomerId_525
1,0,CustomerId_5169
1,0,CustomerId_5021
1,0,CustomerId_3275
1,0,CustomerId_4649
1,0,CustomerId_3953
1,0,CustomerId_3433
1,0,CustomerId_1640
1,0,CustomerId_1104
1,0,CustomerId_2117
1,0,CustomerId_1240
0,1,CustomerId_4971
1,0,CustomerId_3879
1,0,CustomerId_889
1,0,CustomerId_2347
0,1,CustomerId_4627
0,1,CustomerId_3250
1,0,CustomerId_7445
1,0,CustomerId_2431
1,0,CustomerId_1646
0,1,CustomerId_3445
1,0,CustomerId_2539
1,0,CustomerId_5176
1,0,CustomerId_4708
1,0,CustomerId_2371
1,0,CustomerId_3570
1,0,CustomerId_2300
1,0,CustomerId_2144
1,0,CustomerId_2134
1,0,CustomerId_2513
1,0,CustomerId_2310
0,1,CustomerId_3463
1,0,CustomerId_1027
1,0,CustomerId_1331
1,0,CustomerId_7436
1,0,CustomerId_3569
1,0,CustomerId_5141
1,0,CustomerId_4893
1,0,CustomerId_2107
1,0,CustomerId_1129
1,0,CustomerId_2747
1,0,CustomerId_3339
1,0,CustomerId_672
1,0,CustomerId_5130
1,0,CustomerId_1489
1,0,CustomerId_4983
1,0,CustomerId_5281
1,0,CustomerId_4150
0,1,CustomerId_5285
1,0,CustomerId_3537
0,1,CustomerId_1533
1,0,CustomerId_1945
1,0,CustomerId_701
1,0,CustomerId_3614
1,0,CustomerId_491
1,0,CustomerId_774
1,0,CustomerId_4104
0,1,CustomerId_462
1,0,CustomerId_3733
1,0,CustomerId_5076
1,0,CustomerId_3376
1,0,CustomerId_3162
1,0,CustomerId_4211
1,0,CustomerId_4360
1,0,CustomerId_2625
1,0,CustomerId_5067
1,0,CustomerId_4064
1,0,CustomerId_583
1,0,CustomerId_2016
0,1,CustomerId_3187
1,0,CustomerId_4922
1,0,CustomerId_1
0,1,CustomerId_3036
1,0,CustomerId_3356
1,0,CustomerId_2089
1,0,CustomerId_1310
1,0,CustomerId_3923
1,0,CustomerId_2713
1,0,CustomerId_4149
0,1,CustomerId_873
1,0,CustomerId_5132
1,0,CustomerId_435
0,1,CustomerId_4238
1,0,CustomerId_4351
0,1,CustomerId_1849
0,1,CustomerId_3683
1,0,CustomerId_4348
0,1,CustomerId_3648
1,0,CustomerId_1378
1,0,CustomerId_1923
1,0,CustomerId_473
1,0,CustomerId_1317
1,0,CustomerId_488
1,0,CustomerId_4596
1,0,CustomerId_3145
1,0,CustomerId_2968
0,1,CustomerId_2932
1,0,CustomerId_3725
0,1,CustomerId_3880
1,0,CustomerId_5338
1,0,CustomerId_1048
1,0,CustomerId_4067
1,0,CustomerId_1844
1,0,CustomerId_1328
1,0,CustomerId_3856
1,0,CustomerId_2690
0,1,CustomerId_4525
0,1,CustomerId_4002
1,0,CustomerId_2738
1,0,CustomerId_4123
1,0,CustomerId_1620
1,0,CustomerId_4641
1,0,CustomerId_654
1,0,CustomerId_894
0,1,CustomerId_3405
1,0,CustomerId_3177
0,1,CustomerId_3638
0,1,CustomerId_1713
1,0,CustomerId_967
1,0,CustomerId_1297
1,0,CustomerId_1892
0,1,CustomerId_814
0,1,CustomerId_3944
1,0,CustomerId_432
1,0,CustomerId_5196
0,1,CustomerId_4510
1,0,CustomerId_3623
1,0,CustomerId_4777
1,0,CustomerId_2120
0,1,CustomerId_3156
0,1,CustomerId_4867
1,0,CustomerId_1063
1,0,CustomerId_2936
1,0,CustomerId_3760
1,0,CustomerId_1501
1,0,CustomerId_3073
1,0,CustomerId_4925
1,0,CustomerId_4837
1,0,CustomerId_2455
1,0,CustomerId_1791
1,0,CustomerId_7453
1,0,CustomerId_509
1,0,CustomerId_4169
1,0,CustomerId_1625
1,0,CustomerId_1451
1,0,CustomerId_4203
1,0,CustomerId_7446
1,0,CustomerId_2187
0,1,CustomerId_3113
1,0,CustomerId_3547
1,0,CustomerId_7413
1,0,CustomerId_322
1,0,CustomerId_1172
0,1,CustomerId_4518
0,1,CustomerId_3897
1,0,CustomerId_3855
0,1,CustomerId_2871
1,0,CustomerId_2994
1,0,CustomerId_1602
1,0,CustomerId_3355
1,0,CustomerId_4587
1,0,CustomerId_1386
1,0,CustomerId_390
1,0,CustomerId_4090
1,0,CustomerId_433
1,0,CustomerId_1639
1,0,CustomerId_3990
1,0,CustomerId_1112
0,1,CustomerId_4000
1,0,CustomerId_3785
1,0,CustomerId_2496
1,0,CustomerId_3693
0,1,CustomerId_2068
1,0,CustomerId_3303
0,1,CustomerId_2934
1,0,CustomerId_3827
1,0,CustomerId_2213
1,0,CustomerId_2778
0,1,CustomerId_4999
1,0,CustomerId_1370
0,1,CustomerId_4157
1,0,CustomerId_3137
1,0,CustomerId_4547
1,0,CustomerId_4413
1,0,CustomerId_3825
1,0,CustomerId_1355
1,0,CustomerId_4966
1,0,CustomerId_1277
1,0,CustomerId_5239
0,1,CustomerId_1218
0,1,CustomerId_4253
1,0,CustomerId_4863
1,0,CustomerId_4164
1,0,CustomerId_357
1,0,CustomerId_1885
0,1,CustomerId_1265
1,0,CustomerId_2269
1,0,CustomerId_739
1,0,CustomerId_2878
1,0,CustomerId_907
1,0,CustomerId_1642
1,0,CustomerId_1661
1,0,CustomerId_5112
0,1,CustomerId_1557
0,1,CustomerId_4437
1,0,CustomerId_3437
0,1,CustomerId_2440
1,0,CustomerId_2928
0,1,CustomerId_3597
1,0,CustomerId_4095
1,0,CustomerId_2381
1,0,CustomerId_2166
0,1,CustomerId_5108
1,0,CustomerId_1396
1,0,CustomerId_4159
1,0,CustomerId_1884
1,0,CustomerId_4134
1,0,CustomerId_502
1,0,CustomerId_2171
1,0,CustomerId_3805
0,1,CustomerId_791
0,1,CustomerId_932
1,0,CustomerId_396
1,0,CustomerId_4476
1,0,CustomerId_2102
1,0,CustomerId_2071
1,0,CustomerId_646
1,0,CustomerId_5050
1,0,CustomerId_3219
1,0,CustomerId_942
1,0,CustomerId_1040
1,0,CustomerId_865
1,0,CustomerId_880
0,1,CustomerId_1058
0,1,CustomerId_3352
1,0,CustomerId_3556
1,0,CustomerId_4041
1,0,CustomerId_4289
1,0,CustomerId_3203
1,0,CustomerId_1234
1,0,CustomerId_4549
1,0,CustomerId_4007
1,0,CustomerId_2313
0,1,CustomerId_457
1,0,CustomerId_5339
1,0,CustomerId_2737
0,1,CustomerId_2529
1,0,CustomerId_4012
1,0,CustomerId_1927
1,0,CustomerId_2305
1,0,CustomerId_2075
0,1,CustomerId_3746
1,0,CustomerId_3336
1,0,CustomerId_4790
0,1,CustomerId_4204
1,0,CustomerId_7325
1,0,CustomerId_1119
1,0,CustomerId_3301
1,0,CustomerId_1236
1,0,CustomerId_4426
1,0,CustomerId_5127
0,1,CustomerId_4168
1,0,CustomerId_1481
1,0,CustomerId_332
1,0,CustomerId_3256
0,1,CustomerId_4216
1,0,CustomerId_3595
1,0,CustomerId_4234
1,0,CustomerId_3441
1,0,CustomerId_5049
1,0,CustomerId_1418
0,1,CustomerId_4589
1,0,CustomerId_1712
1,0,CustomerId_4340
1,0,CustomerId_2290
1,0,CustomerId_2495
1,0,CustomerId_443
1,0,CustomerId_5242
1,0,CustomerId_2979
1,0,CustomerId_4079
1,0,CustomerId_1970
1,0,CustomerId_3274
1,0,CustomerId_546
1,0,CustomerId_1252
0,1,CustomerId_4980
1,0,CustomerId_2336
0,1,CustomerId_4926
1,0,CustomerId_2843
1,0,CustomerId_3763
1,0,CustomerId_4665
1,0,CustomerId_3428
1,0,CustomerId_1447
1,0,CustomerId_3067
1,0,CustomerId_3698
1,0,CustomerId_2749
1,0,CustomerId_4022
1,0,CustomerId_2945
1,0,CustomerId_2966
1,0,CustomerId_4620
1,0,CustomerId_5041
1,0,CustomerId_1202
1,0,CustomerId_3354
1,0,CustomerId_3843
1,0,CustomerId_2494
1,0,CustomerId_4215
0,1,CustomerId_2797
1,0,CustomerId_1081
1,0,CustomerId_3684
1,0,CustomerId_2808
0,1,CustomerId_1510
1,0,CustomerId_7331
1,0,CustomerId_3885
1,0,CustomerId_7439
1,0,CustomerId_3578
1,0,CustomerId_2389
1,0,CustomerId_2984
1,0,CustomerId_1322
1,0,CustomerId_1494
1,0,CustomerId_9
1,0,CustomerId_2980
1,0,CustomerId_1687
1,0,CustomerId_3053
1,0,CustomerId_1137
1,0,CustomerId_501
1,0,CustomerId_2841
1,0,CustomerId_2652
1,0,CustomerId_787
1,0,CustomerId_2742
0,1,CustomerId_784
1,0,CustomerId_4737
1,0,CustomerId_7411
1,0,CustomerId_4468
1,0,CustomerId_1397
1,0,CustomerId_2656
0,1,CustomerId_4357
0,1,CustomerId_905
1,0,CustomerId_4835
1,0,CustomerId_3961
0,1,CustomerId_3013
1,0,CustomerId_7420
1,0,CustomerId_4826
1,0,CustomerId_3653
1,0,CustomerId_2745
1,0,CustomerId_1476
1,0,CustomerId_5162
1,0,CustomerId_1966
1,0,CustomerId_639
0,1,CustomerId_2230
1,0,CustomerId_1986
1,0,CustomerId_1707
1,0,CustomerId_947
1,0,CustomerId_4903
1,0,CustomerId_4353
0,1,CustomerId_5208
1,0,CustomerId_1326
1,0,CustomerId_3211
1,0,CustomerId_4335
1,0,CustomerId_2303
1,0,CustomerId_3749
0,1,CustomerId_4809
1,0,CustomerId_4317
1,0,CustomerId_945
1,0,CustomerId_1431
0,1,CustomerId_335
1,0,CustomerId_2627
1,0,CustomerId_4014
0,1,CustomerId_528
0,1,CustomerId_887
1,0,CustomerId_3068
0,1,CustomerId_7456
1,0,CustomerId_4137
1,0,CustomerId_3268
1,0,CustomerId_3510
0,1,CustomerId_4741
1,0,CustomerId_4654
1,0,CustomerId_1113
1,0,CustomerId_3941
0,1,CustomerId_1429
1,0,CustomerId_2
1,0,CustomerId_798
1,0,CustomerId_4142
1,0,CustomerId_1232
0,1,CustomerId_3043
1,0,CustomerId_4043
1,0,CustomerId_2186
1,0,CustomerId_1855
0,1,CustomerId_3213
0,1,CustomerId_3120
1,0,CustomerId_2777
0,1,CustomerId_3525
1,0,CustomerId_3390
0,1,CustomerId_4213
1,0,CustomerId_455
1,0,CustomerId_3738
1,0,CustomerId_4573
1,0,CustomerId_3916
0,1,CustomerId_4664
1,0,CustomerId_3490
1,0,CustomerId_3505
1,0,CustomerId_1362
0,1,CustomerId_2034
1,0,CustomerId_7425
1,0,CustomerId_3482
0,1,CustomerId_2329
1,0,CustomerId_3298
1,0,CustomerId_4818
0,1,CustomerId_3238
1,0,CustomerId_3995
0,1,CustomerId_1461
0,1,CustomerId_2288
0,1,CustomerId_3716
1,0,CustomerId_4557
1,0,CustomerId_1968
1,0,CustomerId_1764
0,1,CustomerId_4455
1,0,CustomerId_5181
1,0,CustomerId_5282
0,1,CustomerId_610
1,0,CustomerId_4313
1,0,CustomerId_2709
1,0,CustomerId_2799
1,0,CustomerId_720
1,0,CustomerId_566
1,0,CustomerId_5297
1,0,CustomerId_1108
0,1,CustomerId_549
0,1,CustomerId_4314
1,0,CustomerId_2181
0,1,CustomerId_994
1,0,CustomerId_2944
1,0,CustomerId_1769
1,0,CustomerId_2854
0,1,CustomerId_4197
0,1,CustomerId_483
1,0,CustomerId_585
1,0,CustomerId_7339
1,0,CustomerId_4477
1,0,CustomerId_2485
1,0,CustomerId_1145
1,0,CustomerId_1272
1,0,CustomerId_4244
1,0,CustomerId_599
1,0,CustomerId_2708
1,0,CustomerId_3512
1,0,CustomerId_2730
1,0,CustomerId_2811
1,0,CustomerId_319
1,0,CustomerId_3349
0,1,CustomerId_2154
1,0,CustomerId_3904
1,0,CustomerId_4327
0,1,CustomerId_2838
1,0,CustomerId_5240
0,1,CustomerId_3720
0,1,CustomerId_3636
0,1,CustomerId_4256
1,0,CustomerId_1030
1,0,CustomerId_2272
1,0,CustomerId_4772
1,0,CustomerId_958
0,1,CustomerId_690
1,0,CustomerId_2654
1,0,CustomerId_2247
1,0,CustomerId_2054
1,0,CustomerId_1492
1,0,CustomerId_851
1,0,CustomerId_5212
1,0,CustomerId_4205
1,0,CustomerId_797
1,0,CustomerId_2341
1,0,CustomerId_4074
1,0,CustomerId_3273
0,1,CustomerId_428
1,0,CustomerId_1269
1,0,CustomerId_3471
1,0,CustomerId_4235
1,0,CustomerId_2061
1,0,CustomerId_2881
1,0,CustomerId_2098
0,1,CustomerId_2133
1,0,CustomerId_2015
1,0,CustomerId_1507
0,1,CustomerId_3447
1,0,CustomerId_2167
1,0,CustomerId_4290
1,0,CustomerId_7468
1,0,CustomerId_7406
1,0,CustomerId_3673
1,0,CustomerId_1591
1,0,CustomerId_1671
0,1,CustomerId_3562
0,1,CustomerId_4945
1,0,CustomerId_3807
0,1,CustomerId_442
1,0,CustomerId_4913
0,1,CustomerId_1054
1,0,CustomerId_816
1,0,CustomerId_5121
0,1,CustomerId_352
0,1,CustomerId_4840
1,0,CustomerId_2127
1,0,CustomerId_2851
1,0,CustomerId_3656
1,0,CustomerId_2735
0,1,CustomerId_5174
1,0,CustomerId_1032
1,0,CustomerId_5294
1,0,CustomerId_1820
1,0,CustomerId_3779
1,0,CustomerId_337
1,0,CustomerId_1022
1,0,CustomerId_2824
0,1,CustomerId_4199
0,1,CustomerId_761
0,1,CustomerId_3257
1,0,CustomerId_4848
1,0,CustomerId_1425
1,0,CustomerId_1105
1,0,CustomerId_1158
1,0,CustomerId_4796
1,0,CustomerId_1395
1,0,CustomerId_4272
1,0,CustomerId_2832
1,0,CustomerId_1083
1,0,CustomerId_2723
1,0,CustomerId_524
1,0,CustomerId_2206
1,0,CustomerId_2474
1,0,CustomerId_1684
1,0,CustomerId_1147
1,0,CustomerId_7434
1,0,CustomerId_877
1,0,CustomerId_2211
0,1,CustomerId_2204
1,0,CustomerId_4856
1,0,CustomerId_369
0,1,CustomerId_2601
1,0,CustomerId_4792
1,0,CustomerId_560
1,0,CustomerId_7472
0,1,CustomerId_3600
0,1,CustomerId_5016
1,0,CustomerId_3627
0,1,CustomerId_1203
1,0,CustomerId_331
1,0,CustomerId_543
1,0,CustomerId_530
1,0,CustomerId_4976
1,0,CustomerId_1975
1,0,CustomerId_2083
1,0,CustomerId_1283
1,0,CustomerId_3492
1,0,CustomerId_1838
1,0,CustomerId_3838
1,0,CustomerId_1928
1,0,CustomerId_4533
1,0,CustomerId_754
1,0,CustomerId_5198
0,1,CustomerId_3292
1,0,CustomerId_2504
1,0,CustomerId_5243
1,0,CustomerId_7415
1,0,CustomerId_745
1,0,CustomerId_1120
1,0,CustomerId_3267
0,1,CustomerId_4528
1,0,CustomerId_2938
1,0,CustomerId_2191
1,0,CustomerId_4154
0,1,CustomerId_1280
1,0,CustomerId_5111
1,0,CustomerId_1652
1,0,CustomerId_4891
1,0,CustomerId_2909
1,0,CustomerId_4519
1,0,CustomerId_1714
1,0,CustomerId_1836
1,0,CustomerId_2482
0,1,CustomerId_2953
1,0,CustomerId_7438
1,0,CustomerId_3037
1,0,CustomerId_2042
1,0,CustomerId_3777
1,0,CustomerId_1211
1,0,CustomerId_4445
1,0,CustomerId_4546
1,0,CustomerId_4768
0,1,CustomerId_4801
1,0,CustomerId_3255
0,1,CustomerId_2564
1,0,CustomerId_845
1,0,CustomerId_4659
1,0,CustomerId_5051
1,0,CustomerId_1122
0,1,CustomerId_2595
1,0,CustomerId_799
0,1,CustomerId_4414
1,0,CustomerId_4270
1,0,CustomerId_5095
1,0,CustomerId_4341
1,0,CustomerId_629
0,1,CustomerId_4568
0,1,CustomerId_4902
0,1,CustomerId_3385
0,1,CustomerId_1810
1,0,CustomerId_1375
0,1,CustomerId_1576
1,0,CustomerId_5283
1,0,CustomerId_2493
1,0,CustomerId_3328
1,0,CustomerId_1990
1,0,CustomerId_4112
1,0,CustomerId_4889
0,1,CustomerId_3914
1,0,CustomerId_4233
0,1,CustomerId_7343
1,0,CustomerId_5
1,0,CustomerId_1385
1,0,CustomerId_1618
0,1,CustomerId_4462
1,0,CustomerId_2910
1,0,CustomerId_1792
0,1,CustomerId_1584
1,0,CustomerId_3365
1,0,CustomerId_2152
0,1,CustomerId_3198
1,0,CustomerId_7333
1,0,CustomerId_1723
0,1,CustomerId_1170
0,1,CustomerId_2353
1,0,CustomerId_2039
1,0,CustomerId_4879
0,1,CustomerId_1636
1,0,CustomerId_3020
1,0,CustomerId_467
0,1,CustomerId_1877
1,0,CustomerId_2666
1,0,CustomerId_4124
1,0,CustomerId_2653
0,1,CustomerId_3241
1,0,CustomerId_2632
1,0,CustomerId_2322
1,0,CustomerId_1626
1,0,CustomerId_2972
1,0,CustomerId_320
1,0,CustomerId_5068
1,0,CustomerId_1454
1,0,CustomerId_571
1,0,CustomerId_2497
0,1,CustomerId_1699
1,0,CustomerId_2825
0,1,CustomerId_1180
1,0,CustomerId_4073
1,0,CustomerId_4691
1,0,CustomerId_587
1,0,CustomerId_2771
1,0,CustomerId_4857
1,0,CustomerId_4709
1,0,CustomerId_4634
1,0,CustomerId_757
1,0,CustomerId_3329
1,0,CustomerId_638
1,0,CustomerId_838
0,1,CustomerId_1943
1,0,CustomerId_3456
0,1,CustomerId_5044
1,0,CustomerId_3762
1,0,CustomerId_3541
1,0,CustomerId_2490
0,1,CustomerId_4294
1,0,CustomerId_1102
0,1,CustomerId_2216
0,1,CustomerId_2433
1,0,CustomerId_2356
1,0,CustomerId_5183
0,1,CustomerId_4526
1,0,CustomerId_732
1,0,CustomerId_4642
1,0,CustomerId_2839
1,0,CustomerId_1726
1,0,CustomerId_3260
1,0,CustomerId_4212
0,1,CustomerId_1632
1,0,CustomerId_1821
1,0,CustomerId_3717
1,0,CustomerId_366
0,1,CustomerId_2041
0,1,CustomerId_3707
1,0,CustomerId_1722
1,0,CustomerId_5265
1,0,CustomerId_5015
1,0,CustomerId_2753
1,0,CustomerId_3126
1,0,CustomerId_2030
1,0,CustomerId_1098
1,0,CustomerId_735
1,0,CustomerId_1426
1,0,CustomerId_974
0,1,CustomerId_2911
0,1,CustomerId_5238
1,0,CustomerId_1657
0,1,CustomerId_760
1,0,CustomerId_1852
1,0,CustomerId_2489
1,0,CustomerId_4243
0,1,CustomerId_4817
1,0,CustomerId_4378
1,0,CustomerId_3893
1,0,CustomerId_1861
1,0,CustomerId_2684
0,1,CustomerId_1299
1,0,CustomerId_3998
1,0,CustomerId_3333
1,0,CustomerId_4261
1,0,CustomerId_1577
1,0,CustomerId_2523
1,0,CustomerId_1797
0,1,CustomerId_2822
0,1,CustomerId_1201
1,0,CustomerId_4553
1,0,CustomerId_3488
1,0,CustomerId_2036
0,1,CustomerId_2402
1,0,CustomerId_4267
1,0,CustomerId_3112
1,0,CustomerId_4969
0,1,CustomerId_7409
1,0,CustomerId_2525
1,0,CustomerId_4425
0,1,CustomerId_1175
1,0,CustomerId_5124
1,0,CustomerId_2931
1,0,CustomerId_1432
1,0,CustomerId_3724
0,1,CustomerId_712
0,1,CustomerId_3289
0,1,CustomerId_2907
1,0,CustomerId_2345
1,0,CustomerId_1056
1,0,CustomerId_1666
1,0,CustomerId_3076
1,0,CustomerId_2996
1,0,CustomerId_3987
1,0,CustomerId_3110
0,1,CustomerId_4636
1,0,CustomerId_3248
1,0,CustomerId_4581
1,0,CustomerId_756
1,0,CustomerId_3130
0,1,CustomerId_4198
1,0,CustomerId_482
1,0,CustomerId_1419
1,0,CustomerId_2492
1,0,CustomerId_2663
0,1,CustomerId_619
1,0,CustomerId_4132
1,0,CustomerId_1845
1,0,CustomerId_3860
1,0,CustomerId_5131
1,0,CustomerId_3290
1,0,CustomerId_2889
0,1,CustomerId_2013
1,0,CustomerId_4686
1,0,CustomerId_3756
0,1,CustomerId_3470
1,0,CustomerId_3993
1,0,CustomerId_2122
1,0,CustomerId_1504
1,0,CustomerId_535
1,0,CustomerId_2148
0,1,CustomerId_3200
1,0,CustomerId_2295
1,0,CustomerId_4342
1,0,CustomerId_5137
1,0,CustomerId_1087
1,0,CustomerId_3641
1,0,CustomerId_3742
1,0,CustomerId_1282
0,1,CustomerId_4827
1,0,CustomerId_1697
1,0,CustomerId_1004
1,0,CustomerId_2447
1,0,CustomerId_1490
1,0,CustomerId_4498
0,1,CustomerId_7476
0,1,CustomerId_2306
1,0,CustomerId_5092
1,0,CustomerId_3637
0,1,CustomerId_2793
1,0,CustomerId_715
1,0,CustomerId_5163
1,0,CustomerId_2599
1,0,CustomerId_4936
1,0,CustomerId_3030
1,0,CustomerId_4387
1,0,CustomerId_3526
0,1,CustomerId_2917
0,1,CustomerId_3135
0,1,CustomerId_520
1,0,CustomerId_2458
1,0,CustomerId_2175
1,0,CustomerId_4367
1,0,CustomerId_5178
0,1,CustomerId_665
1,0,CustomerId_755
0,1,CustomerId_2064
0,1,CustomerId_1135
1,0,CustomerId_728
1,0,CustomerId_3663
1,0,CustomerId_2679
1,0,CustomerId_3660
1,0,CustomerId_478
1,0,CustomerId_2619
1,0,CustomerId_391
1,0,CustomerId_2328
0,1,CustomerId_3366
1,0,CustomerId_1901
1,0,CustomerId_3701
1,0,CustomerId_5207
1,0,CustomerId_3040
1,0,CustomerId_1458
1,0,CustomerId_2669
0,1,CustomerId_1683
1,0,CustomerId_4077
0,1,CustomerId_3900
1,0,CustomerId_2273
1,0,CustomerId_1944
